1,0,0,0,1,0,0,0,0.77137,0.65764
0,0,1,1,0,1,0,0.33595,0.065343,0.095211
0,1,0,0,0,1,0,1,0.048972,0.075968
1,0,0,0,0,1,0,1,0.065343,0.095211
0,0,0,0,0,1,0,0.56081,0.048972,0.075968
0,0,1,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0
41.198,26.468,23.493,28.5,23.493,0,0,0,0,0
57.987,9.679,4.035,9.679,4.035,0,0,0,0,0
7.4429,7.443,7.443,9.609,7.443,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.6705,61.726,939.96,12.095,3.67,0,0,0,0,0
11.188,54.208,4.577,4.577,934.78,0,0,0,0,0
29.658,18.922,969.29,38.755,963.31,0,0,0,0,0
46.868,90.194,965.45,42.595,29.164,0,0,0,0,0
71.175,65.887,10.612,16.256,940.82,0,0,0,0,0
39.1,28.365,978.73,50.363,972.76,0,0,0,0,0
77.541,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
3,1,1,2,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
