1,0,1,0,0,0,0.33333,0.33333
0,1,0,1,0,0,0.33333,0.33333
1,0,0,1,0,1,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
23.203,17.065,17.065,0,0,0,0,0
40.859,38.031,38.031,0,0,0,0,0
0,0,0,0,0,0,0,0
9.0751,80.512,9.075,0,0,0,0,0
30.061,16.932,32.358,0,0,0,0,0
34.278,99.577,28.141,0,0,0,0,0
72.92,56.963,72.389,0,0,0,0,0
105.06,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
