1,0,0,0,0,0,0.33333,0.33333
0,1,1,0.1611,0,1,0.33333,0.33333
1,0,0,1,0,0.073194,0.33333,0.33333
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
78.79,78.123,68.833,0,0,0,0,0
81.193,75.72,73.6,0,0,0,0,0
0,0,0,0,0,0,0,0
3.8771,13.427,154.74,0,0,0,0,0
9.8797,7.425,7.425,0,0,0,0,0
84.667,93.551,225.57,0,0,0,0,0
93.073,85.145,83.024,0,0,0,0,0
162.56,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
