1,0,1,0,0,0,0,0.26292,0.25
0,1,0,1,1,0,0.92016,0.24801,0.25
1,0,0,0,1,0,0.0029305,0.24453,0.25
0,0,1,1,1,0,0.27294,0.24453,0.25
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
37.118,36.691,27.06,27.06,0,0,0,0,0
41.789,32.02,29.654,29.654,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.4803,15.115,7.48,68.701,0,0,0,0,0
13.524,9.071,69.614,9.071,0,0,0,0,0
46.598,53.807,36.54,97.761,0,0,0,0,0
57.313,43.091,101.27,40.725,0,0,0,0,0
81.745,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
