1,0,1,1,1,0,0,0,0.73882,0.60977
0,0,0,0,0,1,0,0.26035,0.057768,0.089257
0,1,0,0,0,1,0,1,0.087877,0.12246
1,0,1,0,0,1,0,0.31851,0.057768,0.089257
0,0,0,0,0,1,0,0.72957,0.057768,0.089257
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0
38.304,7.253,12.364,7.253,7.253,0,0,0,0,0
19.585,19.585,21.817,19.585,19.585,0,0,0,0,0
28.836,28.836,28.836,28.836,28.836,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.6091,67.031,2.609,2.609,2.609,0,0,0,0,0
7.242,986.7,7.242,79.814,21.593,0,0,0,0,0
55.827,13.862,36.634,24.776,48.753,0,0,0,0,0
42.913,76.284,16.973,11.862,11.862,0,0,0,0,0
28.827,1008.3,31.059,101.4,43.177,0,0,0,0,0
86.663,44.698,67.471,55.613,79.589,0,0,0,0,0
110.67,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
2,1,2,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
