1,0,0,1,0,0,0,0.66693,0.5008
0,1,1,0,1,0,0.42709,0.10616,0.16196
1,0,0,0,1,0,1,0.12074,0.17528
0,1,0,1,1,0,0.41429,0.10616,0.16196
0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
39.841,34.639,36.826,34.639,0,0,0,0,0
53.725,20.624,22.942,20.624,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.3642,45.59,5.468,1.364,0,0,0,0,0
5.0863,1.746,1.746,76.121,0,0,0,0,0
43.205,82.228,44.294,38.003,0,0,0,0,0
60.811,24.37,26.687,98.745,0,0,0,0,0
83.213,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,2,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
