1,0,0,0,0,0,0.33333,0.33333
0,1,1,0.11432,0,1,0.33333,0.33333
1,0,0,1,0,0.21979,0.33333,0.33333
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
84.937,95.626,65.686,0,0,0,0,0
99.223,81.34,77.518,0,0,0,0,0
0,0,0,0,0,0,0,0
3.8353,23.287,164.4,0,0,0,0,0
14.706,12.417,12.417,0,0,0,0,0
90.773,120.91,232.09,0,0,0,0,0
115.93,95.757,91.934,0,0,0,0,0
186.94,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
