1,0,1,0,0,0,0,0.25,0.25
0,1,0,1,1,0,1,0.25,0.25
1,0,0,0,1,0,0.085361,0.25,0.25
0,0,1,1,1,0,0.085478,0.25,0.25
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
84.515,80.357,71.409,71.409,0,0,0,0,0
86.541,78.332,75.84,75.84,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.8353,17.056,3.835,159.84,0,0,0,0,0
11.528,9.364,156.07,9.364,0,0,0,0,0
90.351,99.414,77.245,233.25,0,0,0,0,0
100.07,89.696,233.91,87.204,0,0,0,0,0
170.13,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
