1,0,0,0,0,0,0.33333,0.33333
0,1,1,1,0,1,0.33333,0.33333
1,0,0,1,0,0.2064,0.33333,0.33333
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
34.18,26.685,24.685,0,0,0,0,0
27.867,32.998,25.867,0,0,0,0,0
0,0,0,0,0,0,0,0
8.1524,13.475,59.713,0,0,0,0,0
16.466,5.161,5.161,0,0,0,0,0
44.333,42.159,86.398,0,0,0,0,0
46.333,40.159,33.028,0,0,0,0,0
69.343,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
