1,0,0,1,1,0,0,0,0.28058,0.2
0,1,0,0,0,1,0,0.1521,0.17576,0.2
0,0,1,0,0,1,0,0.18208,0.17576,0.2
1,0,0,0,0,1,0,0.36068,0.17576,0.2
0,1,0,0,0,1,0,0.1327,0.19216,0.2
0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0
50.432,48.089,45.915,45.915,45.915,0,0,0,0,0
59.74,42.241,42.241,42.241,45.579,0,0,0,0,0
41.798,39.171,30.261,30.261,41.798,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12.323,109.07,117.73,12.323,12.323,0,0,0,0,0
26.917,9.536,203.49,912.79,879.58,0,0,0,0,0
72.837,151.08,28.29,68.321,911.34,0,0,0,0,0
64.754,159.16,165.65,60.238,60.238,0,0,0,0,0
88.657,53.776,247.73,957.03,927.16,0,0,0,0,0
116.64,192.25,60.551,100.58,955.14,0,0,0,0,0
166.35,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
2,2,1,1,2,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
