1,0,1,0,0,0,0.33333,0.33333
0,1,0,1,0,0.035515,0.33333,0.33333
1,0,0,1,0,0.035403,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
72.946,56.514,56.514,0,0,0,0,0
96.022,94.016,94.016,0,0,0,0,0
0,0,0,0,0,0,0,0
16.33,207.63,16.33,0,0,0,0,0
25.557,22.798,140.56,0,0,0,0,0
91.276,266.14,74.844,0,0,0,0,0
123.58,118.81,236.58,0,0,0,0,0
199.92,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
