1,0,0,1,0,0,0,0.64959,0.479
0,1,1,0,1,0,1,0.14882,0.20116
1,0,0,0,1,0,0.51178,0.1008,0.15992
0,0,1,1,1,0,0.57703,0.1008,0.15992
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
77.953,72.237,69.66,69.66,0,0,0,0,0
99.821,50.369,37.295,37.295,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.5398,24.551,95.401,7.54,0,0,0,0,0
17.946,14.144,14.144,148.75,0,0,0,0,0
87.493,98.787,167.06,79.199,0,0,0,0,0
119.77,66.513,53.439,188.04,0,0,0,0,0
158.45,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
