1,1,0,0,0,0,0.79183,0.68774
0,0,1,1,0,0.63573,0.10409,0.15613
1,0,0,1,0,1,0.10409,0.15613
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
88.427,3.471,3.471,0,0,0,0,0
38.101,38.101,38.101,0,0,0,0,0
0,0,0,0,0,0,0,0
4.7632,4.763,993.6,0,0,0,0,0
10.989,16.567,5.4,0,0,0,0,0
95.191,10.234,999.07,0,0,0,0,0
51.09,56.668,45.501,0,0,0,0,0
98.548,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
